,ra,dec,clusterid,source_id,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,ps_id,ra_ps,dec_ps,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,catwise_id,ra_cat,dec_cat,pmra_cat,pmdec_cat,e_pmra_cat,e_pmdec_cat,snrw1pm,snrw2pm,w1mpropm,e_w1mpropm,w2mpropm,e_w2mpropm,chi2pmra_cat,chi2pmdec_cat,phot_bp_rp_excess_factor_c,fpm0,log_fpm0,p_gal_mean,p_qso_mean,p_star_mean,z_gaia,z_ph_xgb,z_ph_tab,z_ph_ftt,z_ph,z_xp_nn,ps1_good,sep_mean,sep_min,sep_max,"z_diff(max,z_ph)",dis(max),qso_num,S_colour,Wen_BCG_RA,Wen_BCG_DEC,Zou_BCG_RA,Zou_BCG_DEC,eROSITA_cluster_RA,eROSITA_cluster_DEC,Grade
563,184.97578437,-7.62775647,29905,3583883649957882368,289.42141789,54.41468368,-0.3,0.8,0.6,0.7,0.4,0.6,-0.2,20.2511,20.1427,19.863,0.3881,1.2009,98841849757487054,184.97578,-7.627756,20.455,0.044,20.435,0.03,19.95,0.064,19.874,0.045,19.701,0.184,b'1845m076_b0-025817',184.97583280000003,-7.6278312,-0.06932,-0.18791,0.0721,0.0849,16.0,10.9,17.218,0.068,16.39,0.1,0.0,0.01,0.0286,0.198,-0.703,0.0,1.0,0.0,0.2837,2.0385,1.9848,2.0065,2.01,,True,32.36137,32.36137,32.36137,0.018799999999999702,271.02281768392396,2.0,0.7787,,,,,,,C
564,184.97593378,-7.63674452,29905,3583883645662411520,289.42490613,54.40592664,-1.9,1.6,-1.6,1.4,-0.1,1.0,-0.2,20.795,20.7898,19.8183,0.9767,1.7517,98831849759366313,184.97594,-7.636744,20.765,0.041,20.709,0.046,20.524,0.036000000000000004,20.295,0.044,19.902,0.241,b'1845m076_b0-024777',184.9758311,-7.6366417,0.02719,-0.00965,0.0545,0.0675,19.4,16.1,16.993,0.056,15.972,0.068,0.37,0.73,0.5369,0.062,-1.208,0.0,1.0,0.0,1.1368,1.948,2.0203,2.0053,1.9912,,True,32.36137,32.36137,32.36137,0.018799999999999702,271.02281768392396,2.0,0.7787,,,,,,,C
565,313.31356488,-8.02269838,30071,6909718788528685824,39.9208172,-30.68468867,0.8,1.4,-0.7,1.8,-0.6,1.1,0.6,20.8662,20.6545,20.1119,0.7543,1.2906,98373133135793184,313.31357,-8.022694,20.744,0.033,20.645,0.032,20.669,0.028,20.543000000000006,0.028,20.443,0.205,b'3127m076_b0-043576',313.3135928000001,-8.0229432,-0.30036,-0.00617,0.062,0.0646,18.5,17.4,17.034000000000002,0.059,15.914,0.062,0.16,2.18,0.0944,0.085,-1.071,0.0,1.0,0.0,2.3739,1.8091,2.022,1.7971,1.8761,,True,24.53559,24.53559,24.53559,0.37780000000000014,207.62746504160611,2.0,0.9594000000000004,,,,,,,C
566,313.32043665,-8.02231265,30071,6909671848829675008,39.92479252,-30.6905847,0.6,0.3,-0.3,0.3,-0.4,0.2,0.3,19.2743,19.1265,18.845,0.4293,1.1784,98373133204523608,313.32043,-8.022312,19.314,0.018000000000000002,19.261,0.016,19.162,0.012,19.155,0.014,19.138,0.061,b'3127m076_b0-011127',313.3204845,-8.022366400000001,-0.00012,0.026330000000000003,0.0196,0.02,43.0,49.5,15.785,0.025,14.486,0.022,6.74,0.16,0.0036,0.272,-0.565,0.0,1.0,0.0,1.497,1.491,1.5066,1.4972,1.4983,,True,24.53559,24.53559,24.53559,0.37780000000000014,207.62746504160611,2.0,0.9594000000000004,,,,,,,C
567,47.57437903,14.18681881,303943914,29824184184125952,166.44718477,-36.69110346,0.1,0.4,-1.1,0.7,0.2,0.6,0.2,19.8474,19.6384,19.1875,0.6599,1.2359,125020475743524637,47.574375,14.186820999999998,19.868,0.034,19.607,0.026,19.476,0.019,19.338,0.029,19.129,0.061,b'0481p136_b0-002467',47.574381,14.1868335,-0.00493,-0.01165,0.0109,0.0106,54.2,67.8,14.864,0.02,13.823,0.016,6.29,0.47,0.0465,0.092,-1.035,0.0,1.0,0.0,3.3093,0.8817,0.9155,0.9352,0.9108,,True,15.924479999999999,15.924479999999999,15.924479999999999,0.16389999999999993,129.5601860872454,2.0,0.8831,,,,,,,C
568,47.57819946,14.18923712,303943914,29824184184126976,166.44885775,-36.68688833,-0.2,0.6,1.4,1.1,0.2,1.1,0.6,20.0313,19.9902,19.6143,0.4169,1.2934,125020475781487557,47.578197,14.189238,20.008,0.014,19.494,0.006999999999999999,20.154,0.043,19.454,0.031,19.252,0.081,b'0481p136_b0-003338',47.5782609,14.1892542,-0.00334,0.01757,0.0142,0.0138,42.1,51.7,15.199000000000002,0.026,14.185,0.021,0.9,0.02,0.1194,0.055,-1.262,0.0,1.0,0.0,1.4278,1.1146,0.9628,1.1466,1.0747,,True,15.924479999999999,15.924479999999999,15.924479999999999,0.16389999999999993,129.5601860872454,2.0,0.8831,,,,,,,C
569,75.43664212,-9.47065877,30636,3183121037546160896,208.96588415,-28.64159952,0.3,0.1,-0.1,0.1,0.2,0.1,-0.5,18.1524,17.9954,17.7058,0.4467,1.1772,96630754366195599,75.436646,-9.470658,18.143,0.012,18.093,0.018000000000000002,18.146,0.003,18.131,0.02,18.214,0.018000000000000002,b'0750m091_b0-001711',75.4366179,-9.4707206,0.015819999999999997,-0.01222,0.006,0.0059,62.5,81.6,13.761,0.017,12.658,0.013,15.32,5.57,0.0013,4.302,0.634,0.0,1.0,0.0,0.7709,0.7773,0.7467,0.76,0.7613,0.7799,True,21.1089,21.1089,21.1089,0.12669999999999992,155.75064294179884,2.0,0.9107999999999998,,,,,,,C
570,75.43735306,-9.46483727,30636,3183126913061423488,208.96026173,-28.63843217,0.3,0.2,0.3,0.2,0.1,0.2,-0.3,19.1687,19.0737,18.6298,0.5389,1.2981,96640754373062569,75.43735500000003,-9.464837,19.119,0.02,19.104,0.014,19.044,0.008,19.182,0.013,19.024,0.04,b'0750m091_b0-002794',75.43734090000002,-9.464844,-0.02016,-0.01792,0.0077,0.0077,72.7,91.8,14.425,0.015,13.550999999999998,0.012,2.51,1.48,0.1165,0.954,-0.02,0.0,1.0,0.0,0.6473,0.6555,0.6256,0.6225,0.6346,,True,21.1089,21.1089,21.1089,0.12669999999999992,155.75064294179884,2.0,0.9107999999999998,,,,,,,C
571,207.16666291,-9.98670386,30817,3617019318351354112,325.36570267,50.37558170000001,-0.1,0.3,-0.2,0.3,-0.3,0.2,-0.2,19.2004,18.9118,18.3803,0.8201,1.2427,96012071666286294,207.16666,-9.986703,19.108,0.021,18.727,0.01,18.54,0.011,18.486,0.017,18.615,0.021,b'2076m107_b0-002626',207.166675,-9.9866485,0.013580000000000002,0.005370000000000001,0.0103,0.0111,52.4,63.8,15.065,0.021,13.778,0.017,1.68,3.06,0.0414,0.866,-0.062,0.0,1.0,0.0,1.3746,1.364,1.3951,1.3932,1.3841,,True,22.763579999999997,22.763579999999997,22.763579999999997,0.4359,192.1043148634286,2.0,0.8708999999999996,,,,,,,C
572,207.17118968,-9.99118805,30817,3617019318351353728,325.36983891,50.36983507,-0.3,0.2,-0.2,0.2,0.1,0.1,-0.2,18.3188,18.1635,17.7322,0.5866,1.2548,96012071711860959,207.17119,-9.991189,18.541,0.015,18.588,0.009000000000000001,18.218,0.011,18.296,0.02,18.133,0.024,b'2076m107_b0-002618',207.1711899,-9.9911694,-0.0191,0.02083,0.0098,0.0116,59.9,71.3,15.068,0.018000000000000002,13.739,0.015,17.05,0.36,0.0703,2.4930000000000003,0.397,0.0,1.0,0.0,1.8234,1.8332,1.8214,1.8055,1.82,,True,22.763579999999997,22.763579999999997,22.763579999999997,0.4359,192.1043148634286,2.0,0.8708999999999996,,,,,,,C
573,211.52089928,13.47199279,308841269,1229747336977516800,358.56702434,67.85408818,0.4,0.4,-0.6,0.4,0.1,0.3,-0.0,19.7932,19.5172,19.0995,0.6937,1.1809,124162115208346832,211.5209,13.471993,19.491,0.017,19.365,0.033,19.374,0.036000000000000004,19.277,0.025,19.044,0.038,b'2110p136_b0-002884',211.5208728,13.4719981,-0.01844,-0.00798,0.0128,0.0148,52.3,59.5,15.478,0.021,14.334,0.018000000000000002,0.68,5.45,-0.0108,0.42,-0.377,0.0,1.0,0.0,2.4634,1.1495,1.2076,1.2745,1.2105,,True,12.77927,12.77927,12.77927,0.6762000000000001,107.56774609487098,2.0,0.8828999999999996,,,,,,,C
574,211.52418521,13.47353869,308841269,1229747336977517568,358.57567606,67.85268689,-0.7,0.5,1.5,0.6,-0.6,0.5,-0.1,20.3457,20.0378,19.4345,0.9112,1.2799,124162115241718721,211.52419,13.473537,20.417,0.038,20.283,0.032,20.021,0.027000000000000003,19.911,0.014,19.665,0.061,b'2110p136_b0-009611',211.5241562,13.4735041,0.02328,0.06917000000000001,0.0314,0.0329,31.4,27.5,16.469,0.035,15.517,0.04,0.31,0.2,0.071,0.018000000000000002,-1.735,0.0,1.0,0.0,1.8897,1.8926,1.8927,1.8749,1.8867,,True,12.77927,12.77927,12.77927,0.6762000000000001,107.56774609487098,2.0,0.8828999999999996,,,,,,,C
575,167.42370939,-10.98328004,31190,3566281838891027072,266.62343884,44.59751041,0.3,0.4,-0.2,0.4,0.0,0.3,0.1,19.8973,19.5955,19.1602,0.737,1.1778,94821674237490451,167.4237,-10.98328,19.658,0.021,19.528,0.018000000000000002,19.292,0.014,19.095,0.015,18.963,0.013,b'1676m107_b0-004688',167.423711,-10.9833388,0.01286,-0.02401,0.0177,0.0205,45.0,48.7,15.804,0.024,14.559,0.022,1.25,0.21,-0.017,1.242,0.094,0.0,1.0,0.0,1.86,1.8753,1.8638,1.8528,1.864,,True,15.89965,15.89965,15.89965,0.19930000000000006,134.66480260554604,2.0,0.9311999999999998,,,,,,,C
576,167.42693654,-10.98020278,31190,3566281838891028608,266.62487274,44.60180734,0.4,0.4,-0.2,0.4,-0.2,0.3,0.1,19.8128,19.5657,19.1293,0.6835,1.2069,94821674269594172,167.42694,-10.980202,19.777,0.04,19.648,0.016,19.436,0.012,19.422,0.03,19.163,0.04,b'1676m107_b0-005226',167.4269781,-10.9803308,0.01129,-0.06569,0.0192,0.0216,40.6,48.9,15.963,0.027000000000000003,14.562,0.022,0.56,0.14,0.0159,0.989,-0.005,0.0,1.0,0.0,2.2959,1.6952,1.6248,1.6741,1.6647,,True,15.89965,15.89965,15.89965,0.19930000000000006,134.66480260554604,2.0,0.9311999999999998,,,,,,,C
577,159.69164983,-10.99510889,31199,3760816060371563392,258.32274756,40.11627323,-0.0,0.7,-1.3,1.0,0.2,0.9,-0.3,20.1654,20.0664,19.5744,0.591,1.3243,94801596916716206,159.69165,-10.99511,19.841,0.037000000000000005,19.753,0.036000000000000004,19.893,0.038,19.588,0.04,19.705,0.08800000000000001,b'1599m107_b0-003343',159.69168290000005,-10.9950761,0.01364,-0.01188,0.0118,0.0126,59.4,61.3,15.155,0.018000000000000002,14.272,0.018000000000000002,7.16,2.76,0.1395,0.08,-1.099,0.0,0.999,0.0,0.7459,0.7589,0.7347,0.7638,0.7525,,True,24.206879999999998,24.206879999999998,24.206879999999998,0.7810000000000001,204.98353324392903,2.0,0.5966999999999999,159.70845,-10.9965,,,,,C
578,159.69241109,-11.00179137,31199,3760815854213125120,258.32906425,40.11159588,-1.0,0.7,-0.8,0.7,-0.3,0.6,-0.2,20.426,20.1756,19.936,0.49,1.1007,94791596924288203,159.6924,-11.001784,20.163,0.034,19.987,0.062,19.849,0.019,19.812,0.032,19.857,0.034,b'1599m107_b0-015650',159.692321,-11.0017989,-0.01412,-0.01974,0.038,0.0433,21.6,25.5,16.905,0.05,15.487,0.043,1.34,0.64,-0.078,0.14300000000000002,-0.846,0.0,1.0,0.0,1.4968,1.5632,1.5087,1.5287,1.5335,,True,24.206879999999998,24.206879999999998,24.206879999999998,0.7810000000000001,204.98353324392903,2.0,0.5966999999999999,159.70845,-10.9965,,,,,C
579,356.46158724,-11.0488064,31216,2434504698800219520,75.97515175,-67.72100356,-0.3,1.4,0.2,1.2,-1.5,1.5,0.3,20.5136,20.7031,20.0941,0.4195,1.6012,94743564615511800,356.46158,-11.048807,20.799,0.034,20.378,0.024,20.368,0.012,20.247,0.038,20.019,0.11,b'3569m107_b0-023349',356.4615961,-11.0488632,-0.09479,0.07695,0.0615,0.0582,22.8,8.6,16.83,0.048,16.707,0.126,1.5,0.35,0.4269,0.048,-1.315,0.026,0.973,0.001,2.4669,2.5287,2.6012,2.657,2.5956,,True,46.74342,46.74342,46.74342,1.3412000000000002,390.00009362630374,2.0,0.7886999999999993,356.46255,-11.03464,356.46256255559365,-11.034642487760756,,,C
580,356.47467252,-11.04689468,31216,2434503942885976192,76.00387001,-67.72808084,-0.7,1.0,0.5,0.9,0.0,0.7,0.2,20.8589,20.5545,20.2853,0.5735,1.0873,94743564746534133,356.47467,-11.046891,20.616,0.052000000000000005,20.308,0.035,20.369,0.024,20.417,0.036000000000000004,20.274,0.122,b'3569m107_b0-018968',356.4747332,-11.0468873,0.07238,-0.02672,0.0743,0.0721,16.3,13.0,17.186,0.067,16.183,0.083,0.24,0.05,-0.0964,0.211,-0.675,0.0,1.0,0.0,5.2436,1.2975,1.1798,1.2858,1.2544,,True,46.74342,46.74342,46.74342,1.3412000000000002,390.00009362630374,2.0,0.7886999999999993,356.46255,-11.03464,356.46256255559365,-11.034642487760756,,,C
581,330.17936721,-11.08636358,31230,2613765363741514240,46.27816503,-46.86504664,-0.1,0.9,2.9,1.2,3.2,1.2,0.7,20.3788,20.2302,18.6591,1.7197,2.4216,94693301793976829,330.17938,-11.086378,20.623,0.034,19.809,0.03,19.211,0.018000000000000002,18.881,0.027000000000000003,18.672,0.037000000000000005,b'3307m107_b0-002427',330.1793612,-11.0863875,0.00515,-0.02362,0.0098,0.0096,67.7,69.7,14.411,0.016,13.851,0.016,9.58,0.53,1.1241,0.003,-2.5610000000000004,0.418,0.581,0.001,,0.3859,0.5308,0.6093,0.5087,,True,17.91545,17.91545,17.91545,0.2805,133.88792022541963,2.0,0.6834999999999998,,,,,,,C
582,330.18071972,-11.08156733,31230,2613765363741515392,46.28526831,-46.86396118,0.5,0.6,-0.7,0.9,0.1,0.8,0.4,19.9828,20.0977,19.4892,0.4936,1.5434,94703301806852543,330.18073,-11.081566,20.09,0.019,20.067,0.031,20.036,0.023,19.538,0.046,19.42,0.091,b'3307m107_b0-004093',330.1807226,-11.0815763,-0.01985,0.02116,0.0168,0.0157,50.2,52.8,15.261,0.022,14.389,0.021,9.26,1.14,0.3645,0.165,-0.782,0.0,1.0,0.0,0.7846,0.7672,0.8025,0.7979999999999999,0.7892,,True,17.91545,17.91545,17.91545,0.2805,133.88792022541963,2.0,0.6834999999999998,,,,,,,C
583,161.86519894,60.75230521,3126,1053864406116667392,146.18407340000005,50.40801517,-1.2,0.5,0.1,0.5,0.4,0.5,0.5,20.2162,20.2755,19.7529,0.4633,1.4471,180901618652183543,161.86518999999996,60.752304,20.331,0.028,20.231,0.02,20.185,0.026,19.97,0.022,19.595,0.227,b'1620p605_b0-004546',161.8652315,60.75230620000001,0.014730000000000004,0.02904,0.0157,0.0187,53.5,43.6,15.776,0.02,15.028,0.025,1.9,6.0,0.2701,0.532,-0.274,0.0,1.0,0.0,3.225,0.8536,0.8974,0.8826,0.8778,,True,35.55157,35.55157,35.55157,0.3989999999999999,297.2520041190109,2.0,0.835700000000001,,,,,,,C
584,161.88477595,60.75476305,3126,1053864440476406400,146.17086865,50.41318331,0.6,1.0,0.8,0.8,1.0,0.9,0.4,20.8897,20.704,20.1373,0.7524,1.3206,180901618848406554,161.88478,60.754765,21.375,0.063,20.824,0.042,20.859,0.058,20.875,0.057,,,b'1620p605_b0-018396',161.8847632,60.7547637,-0.014430000000000004,0.04432,0.0442,0.049,23.2,20.2,17.121,0.047,16.041,0.054000000000000006,0.28,5.06,0.1246,0.1,-0.998,0.0,1.0,0.0,0.4085,1.3219,1.2145,1.2939,1.2768,,True,35.55157,35.55157,35.55157,0.3989999999999999,297.2520041190109,2.0,0.835700000000001,,,,,,,C
585,21.886840399999997,-11.19823324,31275,2458688285254885248,152.71674043,-71.94948838,-0.7,1.5,0.4,1.2,-0.2,1.0,0.2,20.5851,20.5155,19.9345,0.6506,1.399,94560218868052556,21.88684,-11.1982355,20.715,0.038,20.565,0.029,20.492,0.031,20.528,0.047,,,b'0215m107_b0-010376',21.8869311,-11.1980561,0.037860000000000005,0.0681,0.0392,0.0359,30.6,24.6,16.524,0.035,15.6,0.044,0.39,0.15,0.2103,0.122,-0.914,0.0,1.0,0.0,3.2583,1.261,1.1338,1.2969,1.2306,,True,35.41455,23.75808,42.3711,1.0942000000000005,358.42886127774267,3.0,0.7122178549237144,,,,,,,C
586,21.89105917,-11.20857917,31275,2458688216534954112,152.74372139,-71.95685719,-0.1,0.3,-0.2,0.3,0.0,0.2,0.1,19.5743,19.3179,18.9036,0.6707,1.1892,94550218909830146,21.89106,-11.208579,19.524,0.02,19.415,0.013,19.317,0.031,19.201,0.029,19.012,0.025,b'0215m107_b0-006910',21.891052,-11.2085942,-0.032510000000000004,-0.04501,0.0296,0.0308,33.6,32.7,16.305999999999994,0.032,15.125,0.033,1.34,0.67,-0.0009,2.121,0.327,0.0,1.0,0.0,2.3199,2.3148,2.3476,2.312,2.3248,,True,35.41455,23.75808,42.3711,1.0942000000000005,358.42886127774267,3.0,0.7122178549237144,,,,,,,C
587,21.89668549,-11.20496072,31275,2458688216534954880,152.75435182,-71.95113805,-0.4,0.9,-1.2,1.1,0.7,0.5,0.0,20.6147,20.3739,19.8015,0.8132,1.2941,94550218965854479,21.896687,-11.204961,20.608,0.018000000000000002,20.429,0.036000000000000004,20.243,0.028,20.321,0.039,20.036,0.08900000000000001,b'0215m107_b0-008828',21.8967491,-11.205067,-0.05626,0.0422,0.0359,0.0373,27.8,29.7,16.534000000000002,0.039,15.235,0.037000000000000005,0.04,2.04,0.0934,0.054000000000000006,-1.27,0.0,1.0,0.0,0.679,1.5052,1.4607,1.4861,1.484,,True,35.41455,23.75808,42.3711,1.0942000000000005,358.42886127774267,3.0,0.7122178549237144,,,,,,,C
588,29.21016273,-11.20963591,31279,2460054531531598976,170.07958985,-67.87202538,-0.2,0.7,-1.1,0.7,-0.7,0.5,0.3,20.107,20.1668,19.777,0.33,1.3691,94540292100798848,29.210161,-11.209638,20.663,0.049,20.249,0.052000000000000005,19.961,0.019,20.468,0.038,20.163,0.317,b'0292m107_b0-012174',29.2101514,-11.2096925,0.02539,0.07683,0.0605,0.0607,15.0,17.0,16.957,0.07200000000000001,15.552,0.064,,,0.2001,0.087,-1.0590000000000002,0.0,1.0,0.0,1.2862,1.3772,1.2987,1.3279,1.3346,,True,21.641939999999998,21.641939999999998,21.641939999999998,0.593,181.7892382141241,2.0,0.8300000000000003,29.2253,-11.21561,29.225296880571374,-11.215610848053156,,,C
589,29.21389339,-11.20486644,31279,2460054531531600512,170.07842268,-67.86602983,-0.1,0.2,-0.0,0.2,-0.0,0.1,0.3,18.3728,18.2806,17.9657,0.4071,1.2287,94550292138234599,29.213894,-11.204866,18.13,0.004,18.11,0.008,18.208,0.005,18.067,0.009000000000000001,18.234,0.021,b'0292m107_b0-000864',29.2138809,-11.2048463,-0.02256,-0.00239,0.0061,0.0058,68.2,104.0,14.046,0.016,12.995,0.01,13.99,0.04,0.0553,8.445,0.927,0.0,1.0,0.0,0.75,0.7445,0.7240000000000001,0.7564,0.7416,0.7616,True,21.641939999999998,21.641939999999998,21.641939999999998,0.593,181.7892382141241,2.0,0.8300000000000003,29.2253,-11.21561,29.225296880571374,-11.215610848053156,,,C
590,23.44902433,-12.85123284,31910,2456976070772378624,159.78485609,-72.61851978,0.1,0.4,0.3,0.4,-0.3,0.3,0.1,19.7629,19.7521,19.449,0.3139,1.2746,92570234489858885,23.449024,-12.851232,20.03,0.041,19.823,0.031,19.817,0.014,19.869,0.023,19.898,0.064,b'0231m122_b0-003980',23.4490279,-12.8512384,0.0152,0.00232,0.0216,0.0223,42.0,44.5,15.885,0.026,14.744000000000002,0.024,0.48,0.01,0.1064,0.472,-0.326,0.0,1.0,0.0,1.2099,1.2147,1.2247,1.2244,1.2212,,True,29.26255,29.26255,29.26255,0.6456000000000001,243.29294242982945,2.0,0.811400000000001,23.44898,-12.8637,,,,,C
591,23.45027504,-12.84319634,31910,2457351382194574336,159.77354783,-72.61112683,0.8,0.6,0.3,0.6,-0.2,0.5,0.2,20.3878,20.2249,19.5109,0.8769,1.4367,92580234502058539,23.450275,-12.843193,20.4,0.015,20.156,0.013,19.943,0.016,19.588,0.03,19.404,0.05,b'0231m122_b0-003344',23.450245,-12.843194699999998,-0.005679999999999999,0.00082,0.0202,0.0189,48.3,46.1,15.634,0.022,14.689,0.024,0.64,0.77,0.2307,0.429,-0.368,0.001,0.999,0.0,0.4003,0.5624,0.674,0.4904,0.5756,,True,29.26255,29.26255,29.26255,0.6456000000000001,243.29294242982945,2.0,0.811400000000001,23.44898,-12.8637,,,,,C
592,159.87113972,-13.85182325,32316,3751027348868344192,260.80122434,37.99755153,1.2,1.0,2.5,1.5,-0.6,0.7,0.3,20.534,20.4195,19.8128,0.7212,1.3887,91371598712078285,159.87114,-13.851821,20.533,0.036000000000000004,20.339,0.021,20.315,0.02,20.356,0.027000000000000003,19.712,0.116,b'1598m137_b0-020580',159.87110769999995,-13.851842,0.00573,-0.0525,0.0487,0.0582,19.2,15.9,17.002,0.056,15.928,0.068,0.39,0.11,0.195,0.015,-1.812,0.0,1.0,0.0,2.7905,2.6121,2.6012,2.6931,2.6355,,True,28.7304,28.7304,28.7304,0.13390000000000013,229.1495844874889,2.0,0.9056000000000012,159.86096,-13.85644,,,,,C
593,159.87923206,-13.85042389,32316,3751027348868344832,260.80799572,38.00348613,-0.7,0.5,-1.6,0.6,-0.3,0.5,0.0,20.0945,19.9579,19.6582,0.4364,1.1943,91371598792649893,159.87923999999995,-13.850415,20.221,0.029,20.151,0.042,19.993,0.032,20.034,0.027000000000000003,19.744,0.07,b'1598m137_b0-019037',159.8793261,-13.8504142,0.07203999999999999,0.08027000000000001,0.0468,0.0484,24.2,15.7,16.747,0.045,16.016,0.069,0.26,1.68,0.0191,0.009000000000000001,-2.059,0.0,1.0,0.0,2.7772,2.7779,2.7512,2.7792,2.7694,,True,28.7304,28.7304,28.7304,0.13390000000000013,229.1495844874889,2.0,0.9056000000000012,159.86096,-13.85644,,,,,C
594,198.12746471,-13.88600264,32328,3609012468519054848,310.68829232,48.66814296,-0.8,0.5,0.4,0.6,-0.3,0.6,-0.4,20.0109,19.8424,19.3572,0.6537,1.2791,91331981275247167,198.12747,-13.8860035,20.064,0.022,19.883,0.027000000000000003,20.004,0.018000000000000002,19.801,0.014,19.697,0.033,b'1986m137_b0-003151',198.1274901,-13.8859949,-0.01108,-0.03884,0.0116,0.0129,51.2,67.2,15.245,0.021,14.037,0.016,1.36,6.62,0.0901,0.374,-0.4270000000000001,0.0,1.0,0.0,0.3619,0.8008,0.8629,0.8690000000000001,0.8442,,True,14.6101,14.6101,14.6101,0.4566,122.40947722840679,2.0,0.6778000000000007,,,,,,,C
595,198.13053861,-13.88875323,32328,3609012468520764032,310.69226043,48.66504421,1.2,0.5,0.1,0.6,0.1,0.5,-0.4,19.9213,19.722,19.4543,0.467,1.1422,91331981305513903,198.13054,-13.888753,19.612,0.037000000000000005,19.72,0.07400000000000001,19.507,0.042,19.613,0.034,19.603,0.076,b'1986m137_b0-010176',198.1307963,-13.8886969,0.07682,-0.00804,0.0175,0.0203,40.9,42.1,15.863,0.027000000000000003,14.793,0.026,4.06,0.3,-0.035,0.5820000000000001,-0.235,0.0,1.0,0.0,3.8389,1.3373,1.2749,1.2903,1.3008,,True,14.6101,14.6101,14.6101,0.4566,122.40947722840679,2.0,0.6778000000000007,,,,,,,C
596,166.18909168,-14.39011542,32520,3563287082749577216,267.71152808,41.07318579,-0.3,1.0,-0.0,1.5,-0.5,0.9,0.5,20.486,20.5898,19.9172,0.5688,1.5801,90731661891642238,166.18909,-14.39011,20.843000000000004,0.026,20.826,0.027000000000000003,20.428,0.029,20.555,0.034,,,b'1659m152_b0-022098',166.1889883,-14.390147099999998,0.01198,-0.04088,0.0396,0.0432,24.3,23.9,16.683,0.045,15.463,0.045,1.04,3.52,0.3968,0.116,-0.935,0.0,1.0,0.0,0.4169,1.7302,1.6808,1.6564,1.6891,,True,21.94981,21.94981,21.94981,0.9004000000000001,185.84850862377533,2.0,0.9479000000000009,166.18155,-14.3939,,,,,C
597,166.19157286,-14.38451191,32520,3563292953970262144,267.71029291,41.07921144,-0.0,0.1,0.0,0.2,-0.0,0.1,0.1,18.1452,17.9716,17.6178,0.5274,1.2012,90731661916038960,166.19156999999996,-14.384510999999998,18.34,0.024,18.094,0.015,18.1,0.011,17.846,0.012,17.974,0.027000000000000003,b'1660m137_b0-001250',166.1915658,-14.3845084,-0.00545,-0.0031100000000000004,0.0058,0.0067,80.4,110.9,13.935,0.014,12.762,0.01,0.04,0.48,0.0203,9.114,0.96,0.0,1.0,0.0,0.8093,0.7669,0.7866,0.8125,0.7887,0.8103,True,21.94981,21.94981,21.94981,0.9004000000000001,185.84850862377533,2.0,0.9479000000000009,166.18155,-14.3939,,,,,C
598,212.1009501,11.02064765,325684074,1226123965127760128,354.96325513,65.77522394,-0.1,0.7,0.2,0.8,-0.8,0.6,0.0,20.554,20.3534,19.9056,0.6484,1.2386,121222121009505289,212.10095,11.020649,20.836,0.052000000000000005,20.381,0.026,20.171,0.013,20.066,0.049,19.872,0.222,b'2123p106_b0-022750',212.1008255,11.0204889,0.10304,-0.03302,0.0483,0.0555,20.3,14.9,17.075,0.053,16.237000000000002,0.073,1.37,1.31,0.0501,0.129,-0.888,0.0,1.0,0.0,2.9916,2.6075,2.7802,2.8168,2.7348,,True,15.19134,15.19134,15.19134,0.7903,127.53183967250408,2.0,0.7952000000000007,212.10217,11.01613,212.102177165472,11.016135688464049,,,C
599,212.10498677,11.01919592,325684074,1226123965127759872,354.96747860000005,65.77137644,-0.6,0.3,0.3,0.4,-0.1,0.3,0.1,19.5064,19.365,19.163,0.3434,1.1437,121222121049903550,212.10498,11.0191965,19.511,0.025,19.443,0.05,19.499,0.011,19.568,0.042,19.436,0.065,b'2123p106_b0-006225',212.105321,11.0191435,0.00594,-0.03902,0.022,0.0258,25.1,18.6,15.995,0.043,15.550999999999998,0.058,2.73,4.92,-0.0261,1.053,0.022,0.001,0.998,0.002,2.268,2.2357,1.5219999999999998,2.0757,1.9445,,True,15.19134,15.19134,15.19134,0.7903,127.53183967250408,2.0,0.7952000000000007,212.10217,11.01613,212.102177165472,11.016135688464049,,,C
600,340.38576612,-16.09286924,33215,2596438129934937728,46.33319976,-57.97339239,-0.2,0.5,-0.0,0.5,0.3,0.4,0.1,19.7676,19.6205,19.3211,0.4465,1.188,88683403857468931,340.3857700000001,-16.092869,19.793,0.019,19.655,0.01,19.448,0.006999999999999999,19.419,0.032,19.268,0.087,b'3411m167_b0-009262',340.3857019,-16.0928265,-0.04809,-0.01222,0.0365,0.0361,31.6,23.7,16.253,0.034,15.428,0.046,0.13,1.48,0.0121,0.606,-0.218,0.0,1.0,0.0,1.7280000000000002,1.8128,1.7429,1.7722,1.776,,True,24.418110000000002,24.418110000000002,24.418110000000002,0.4145000000000001,206.3530663953133,2.0,0.8110999999999999,,,,,,,C
